DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-8.06,-23.33,-1.24
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-23.25,-18.18,-0.32
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-22.17,-17.02,-0.44
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-16.40,-17.02,-0.64
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-21.14,-17.02,-0.38
2392015,15227,-34.85077,-7.14070,17.98,121.70,8,-28.89,-14.37,0.14
2392015,15227,-34.85077,-7.14066,14.70,121.70,8,-28.89,-14.37,0.14
2392015,15228,-34.85077,-7.14066,14.70,121.70,8,-25.05,-15.04,0.02
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-22.90,-15.31,0.31
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-27.44,-15.31,0.31
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-30.05,-16.20,0.56
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-30.05,-16.01,0.98
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-27.88,-13.12,0.98
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-28.26,-12.59,1.12
2392015,15228,-34.85077,-7.14066,14.70,125.80,8,-28.30,-13.56,1.12
2392015,15229,-34.85077,-7.14063,12.37,125.80,8,-26.63,-12.32,1.29
2392015,15229,-34.85077,-7.14063,12.37,125.80,8,-28.96,-10.63,1.57
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-28.96,-10.63,1.97
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-28.96,-10.63,2.11
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-22.31,-10.63,2.11
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-13.27,-10.63,2.11
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-8.42,-10.63,2.22
2392015,15229,-34.85077,-7.14063,12.37,130.30,7,-4.94,-10.31,2.22
2392015,15230,-34.85077,-7.14063,12.37,130.30,7,-5.53,-10.31,2.51
2392015,15230,-34.85082,-7.14057,13.83,130.30,7,-15.69,-10.31,3.20
2392015,15230,-34.85082,-7.14057,13.83,130.30,7,-19.11,-10.31,3.49
2392015,15230,-34.85082,-7.14057,13.83,107.70,6,-26.58,-9.10,4.19
2392015,15230,-34.85082,-7.14057,13.83,107.70,6,-26.58,-9.10,4.19
2392015,15230,-34.85082,-7.14057,13.83,107.70,6,-21.54,-8.21,4.09
2392015,15230,-34.85082,-7.14057,13.83,107.70,6,-9.13,-8.05,3.88
2392015,15230,-34.85082,-7.14057,13.83,107.70,6,-7.03,-7.93,4.05
2392015,15231,-34.85082,-7.14057,13.83,107.70,6,-7.03,-7.93,4.13
2392015,15231,-34.85082,-7.14057,13.83,107.70,6,-8.67,-7.93,4.18
2392015,15231,-34.85076,-7.14055,11.09,107.70,6,-8.67,-7.93,4.48
2392015,15231,-34.85076,-7.14055,11.09,107.70,6,-8.67,-7.53,4.67
2392015,15231,-34.85076,-7.14055,11.09,108.50,5,-12.59,-5.79,5.13
2392015,15231,-34.85076,-7.14055,11.09,108.50,5,-12.82,-5.79,5.13
2392015,15231,-34.85076,-7.14055,11.09,108.50,5,-5.69,-6.46,5.02
2392015,15231,-34.85076,-7.14055,11.09,108.50,5,-5.69,-6.46,5.02
2392015,15232,-34.85076,-7.14055,11.09,108.50,5,-6.95,-6.46,5.12
