data,hora,latitude,longitude,velocidade,altitude,satelites,xg,yg,zg,x,y,z
1692015,21348,-7.14090,-34.85075,0.28,59.00,8,-0.45,0.24,0.80,34,3,21
1692015,21348,-7.14090,-34.85075,0.43,59.00,8,-0.46,0.24,0.81,42,5,21
1692015,21348,-7.14090,-34.85075,0.43,59.00,8,-0.45,0.24,0.80,20,-12,13
1692015,21348,-7.14090,-34.85075,0.43,59.20,9,-0.46,0.24,0.80,30,0,20
1692015,21348,-7.14090,-34.85075,0.43,59.20,9,-0.45,0.24,0.80,41,-5,24
1692015,21348,-7.14090,-34.85075,0.43,59.20,9,-0.46,0.24,0.80,52,3,25
1692015,21348,-7.14090,-34.85075,0.43,59.20,9,-0.46,0.25,0.78,-18,-22,8
1692015,21348,-7.14090,-34.85075,0.43,59.20,9,-0.45,0.24,0.79,-24,-48,18
1692015,21349,-7.14090,-34.85075,0.43,59.20,9,-0.46,0.24,0.81,27,-13,20
1692015,21349,-7.14090,-34.85075,0.13,59.20,9,-0.46,0.24,0.80,0,-34,17
1692015,21349,-7.14090,-34.85075,0.13,59.20,9,-0.45,0.24,0.80,79,26,26
1692015,21349,-7.14090,-34.85075,0.13,59.10,9,-0.45,0.23,0.81,47,1,27
1692015,21349,-7.14090,-34.85075,0.13,59.10,9,-0.46,0.23,0.80,18,-19,20
1692015,21349,-7.14090,-34.85075,0.13,59.10,9,-0.45,0.25,0.79,2,-23,13
1692015,21349,-7.14090,-34.85075,0.13,59.10,9,-0.45,0.25,0.78,-3,-16,16
1692015,21349,-7.14090,-34.85075,0.13,59.10,9,-0.45,0.25,0.78,-55,-72,17
1692015,21350,-7.14090,-34.85075,0.13,59.10,9,-0.46,0.24,0.81,-45,-60,16
1692015,21350,-7.14090,-34.85075,0.06,59.10,9,-0.45,0.24,0.80,-25,-57,18
1692015,21350,-7.14090,-34.85075,0.06,59.10,9,-0.45,0.25,0.81,83,31,33
1692015,21350,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.80,-16,-38,9
1692015,21350,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.81,-6,-37,21
1692015,21350,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.80,3,-21,16
1692015,21350,-7.14090,-34.85075,0.06,59.20,9,-0.45,0.24,0.80,39,-1,17
1692015,21350,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.79,16,-13,22
1692015,21351,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.80,15,-15,16
1692015,21351,-7.14090,-34.85075,0.06,59.20,9,-0.45,0.24,0.81,33,3,19
1692015,21351,-7.14090,-34.85075,0.06,59.20,9,-0.46,0.24,0.79,16,-8,18
1692015,21351,-7.14090,-34.85075,0.06,59.10,9,-0.46,0.24,0.80,61,21,28
1692015,21351,-7.14090,-34.85075,0.06,59.10,9,-0.46,0.25,0.82,70,21,27
1692015,21351,-7.14090,-34.85075,0.06,59.10,9,-0.45,0.24,0.82,39,0,21
1692015,21351,-7.14090,-34.85075,0.06,59.10,9,-0.46,0.24,0.81,45,-11,22
1692015,21351,-7.14090,-34.85075,0.06,59.10,9,-0.46,0.25,0.81,55,22,17
1692015,21352,-7.14090,-34.85075,0.06,59.10,9,-0.46,0.24,0.81,78,39,23
1692015,21352,-7.14090,-34.85075,0.46,59.10,9,-0.46,0.24,0.80,99,34,33
1692015,21352,-7.14090,-34.85075,0.46,59.10,9,-0.46,0.25,0.79,-20,-53,24
1692015,21352,-7.14090,-34.85075,0.46,59.50,9,-0.45,0.25,0.80,54,11,23
1692015,21352,-7.14090,-34.85075,0.46,59.50,9,-0.46,0.25,0.79,42,11,13
1692015,21352,-7.14090,-34.85075,0.46,59.50,9,-0.46,0.24,0.80,73,19,31
1692015,21352,-7.14090,-34.85075,0.46,59.50,9,-0.46,0.25,0.80,65,21,36
1692015,21352,-7.14090,-34.85075,0.46,59.50,9,-0.46,0.24,0.79,12,-21,20
1692015,21353,-7.14090,-34.85075,0.46,59.50,9,-0.46,0.24,0.80,16,-16,22
1692015,21353,-7.14090,-34.85076,0.22,59.50,9,-0.46,0.25,0.80,11,-24,18
1692015,21353,-7.14090,-34.85076,0.22,59.50,9,-0.45,0.24,0.80,38,13,12
1692015,21353,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.24,0.82,53,7,24
1692015,21353,-7.14090,-34.85076,0.22,59.40,8,-0.45,0.25,0.79,36,6,15
1692015,21353,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.80,37,-2,26
1692015,21353,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.24,0.80,30,-5,18
1692015,21353,-7.14090,-34.85076,0.22,59.40,8,-0.45,0.25,0.80,13,-16,18
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.45,0.25,0.80,25,-5,21
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.24,0.81,27,-19,12
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.79,41,3,21
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.24,0.81,93,42,28
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.79,57,15,20
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.80,56,18,20
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.81,46,4,25
1692015,21354,-7.14090,-34.85076,0.22,59.40,8,-0.45,0.24,0.80,32,2,15
1692015,21355,-7.14090,-34.85076,0.22,59.40,8,-0.46,0.25,0.80,38,0,15
1692015,21355,-7.14090,-34.85076,0.28,59.40,8,-0.46,0.25,0.80,37,-2,20
1692015,21355,-7.14090,-34.85076,0.28,59.40,8,-0.46,0.25,0.80,20,-8,16
1692015,21355,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.24,0.79,18,-5,21
1692015,21355,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.25,0.79,0,-24,14
1692015,21355,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.25,0.80,11,-29,17
1692015,21355,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.25,0.80,25,-2,17
1692015,21355,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.24,0.80,25,-7,19
1692015,21356,-7.14090,-34.85076,0.28,59.30,8,-0.46,0.25,0.79,13,-25,22
1692015,21356,-7.14090,-34.85076,0.11,59.30,8,-0.48,0.25,0.82,71,41,16
1692015,21356,-7.14090,-34.85076,0.11,59.30,8,-0.44,0.24,0.79,-87,-94,6
1692015,21356,-7.14090,-34.85076,0.11,59.40,9,-0.45,0.24,0.74,-132,-106,-11
1692015,21356,-7.14090,-34.85076,0.11,59.40,9,-0.44,0.25,0.74,-255,-221,-11
1692015,21356,-7.14090,-34.85076,0.11,59.40,9,-0.45,0.26,0.70,-239,-156,-33
1692015,21356,-7.14090,-34.85076,0.11,59.40,9,-0.45,0.26,0.74,-158,-46,-11
1692015,21356,-7.14090,-34.85076,0.11,59.40,9,-0.45,0.25,0.79,-99,-101,4
1692015,21357,-7.14090,-34.85076,0.11,59.40,9,-0.46,0.23,0.81,-22,-69,31
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.46,0.25,0.79,-58,-68,10
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.45,0.25,0.83,96,48,26
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.46,0.24,0.81,-22,-32,7
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.46,0.24,0.81,19,-26,25
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.47,0.24,0.81,36,-23,36
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.45,0.25,0.81,19,-13,25
1692015,21357,-7.14090,-34.85076,0.17,59.40,9,-0.46,0.24,0.80,31,-13,32
1692015,21358,-7.14090,-34.85076,0.17,59.40,9,-0.46,0.24,0.81,34,-7,26
1692015,21358,-7.14091,-34.85076,0.19,59.40,9,-0.46,0.25,0.81,40,11,9
1692015,21358,-7.14091,-34.85076,0.19,59.40,9,-0.46,0.25,0.80,16,-12,15
1692015,21358,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.25,0.79,12,-18,16
1692015,21358,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.24,0.80,15,-20,20
1692015,21358,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.25,0.80,30,-6,20
1692015,21358,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.24,0.81,48,1,26
1692015,21358,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.24,0.79,29,-6,13
1692015,21359,-7.14091,-34.85076,0.19,59.50,9,-0.46,0.25,0.80,16,-7,15
1692015,21359,-7.14091,-34.85076,0.52,59.50,9,-0.46,0.25,0.81,34,1,18
1692015,21359,-7.14091,-34.85076,0.52,59.50,9,-0.46,0.25,0.80,20,-11,17
1692015,21359,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.24,0.80,16,-10,15
1692015,21359,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.25,0.80,24,-4,18
1692015,21359,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.24,0.80,31,-1,21
1692015,21359,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.24,0.80,35,-2,23
1692015,21359,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.25,0.79,17,-9,21
1692015,2140,-7.14091,-34.85076,0.52,59.30,9,-0.46,0.24,0.80,25,-11,19
1692015,2140,-7.14091,-34.85076,0.11,59.30,9,-0.46,0.25,0.80,32,-5,23
1692015,2140,-7.14091,-34.85076,0.11,59.30,9,-0.46,0.24,0.80,26,-3,20
1692015,2140,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,26,-11,23
1692015,2140,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,34,-2,19
1692015,2140,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,33,0,21
1692015,2140,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,39,0,19
1692015,2140,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,27,-8,17
1692015,2141,-7.14091,-34.85076,0.11,59.40,9,-0.46,0.25,0.80,28,-5,22
1692015,2141,-7.14091,-34.85076,0.13,59.40,9,-0.46,0.24,0.80,34,-8,20
1692015,2141,-7.14091,-34.85076,0.13,59.40,9,-0.47,0.25,0.80,19,-14,17
1692015,2141,-7.14091,-34.85076,0.13,59.80,9,-0.48,0.25,0.81,35,-6,32
1692015,2141,-7.14091,-34.85076,0.13,59.80,9,-0.46,0.24,0.81,69,18,25
1692015,2141,-7.14091,-34.85076,0.13,59.80,9,-0.48,0.25,0.81,69,5,47
1692015,2141,-7.14091,-34.85076,0.13,59.80,9,-0.46,0.25,0.80,35,25,255
1692015,2142,-7.14091,-34.85076,0.13,59.80,9,-0.46,0.26,0.81,17,6,2
1692015,2142,-7.14091,-34.85076,0.13,59.80,9,-0.46,0.25,0.81,102,12,50
1692015,2142,-7.14091,-34.85076,0.15,59.80,9,-0.46,0.22,0.81,-4,17,-3
1692015,2142,-7.14091,-34.85076,0.15,59.80,9,-0.46,0.25,0.80,22,18,1
1692015,2142,-7.14091,-34.85076,0.15,59.90,9,-0.47,0.22,0.80,24,-13,7
1692015,2142,-7.14091,-34.85076,0.15,59.90,9,-0.46,0.25,0.81,25,-15,13
1692015,2142,-7.14091,-34.85076,0.15,59.90,9,-0.46,0.25,0.80,-4,-27,9
1692015,2142,-7.14091,-34.85076,0.15,59.90,9,-0.46,0.25,0.79,5,-22,17
1692015,2143,-7.14091,-34.85076,0.15,59.90,9,-0.46,0.25,0.80,2,-21,13
1692015,2143,-7.14091,-34.85076,0.15,59.90,9,-0.46,0.23,0.80,25,-12,27
1692015,2143,-7.14091,-34.85076,0.57,59.90,9,-0.46,0.25,0.80,16,-17,17
1692015,2143,-7.14091,-34.85076,0.57,59.90,9,-0.46,0.25,0.81,38,6,22
1692015,2143,-7.14091,-34.85076,0.57,60.20,9,-0.47,0.24,0.80,23,-14,16
1692015,2143,-7.14091,-34.85076,0.57,60.20,9,-0.46,0.25,0.80,28,-3,17
1692015,2143,-7.14091,-34.85076,0.57,60.20,9,-0.44,0.24,0.82,13,-14,20
1692015,2143,-7.14091,-34.85076,0.57,60.20,9,-0.46,0.25,0.80,17,-22,23
1692015,2144,-7.14091,-34.85076,0.57,60.20,9,-0.46,0.24,0.80,26,-5,19
1692015,2144,-7.14091,-34.85076,0.57,60.20,9,-0.46,0.25,0.80,44,3,18
1692015,2144,-7.14091,-34.85076,0.22,60.20,9,-0.46,0.25,0.80,29,-4,16
1692015,2144,-7.14091,-34.85076,0.22,60.20,9,-0.46,0.25,0.80,25,-4,23
1692015,2144,-7.14091,-34.85076,0.22,60.80,9,-0.46,0.25,0.80,40,-3,23
1692015,2144,-7.14091,-34.85076,0.22,60.80,9,-0.46,0.25,0.80,34,-3,19
1692015,2144,-7.14091,-34.85076,0.22,60.80,9,-0.48,0.23,0.80,23,-5,19
1692015,2144,-7.14091,-34.85076,0.22,60.80,9,-0.46,0.24,0.80,29,-8,20
1692015,2145,-7.14091,-34.85076,0.22,60.80,9,-0.46,0.25,0.80,31,-1,19
1692015,2145,-7.14091,-34.85076,0.22,60.80,9,-0.46,0.25,0.79,35,-6,28
1692015,2145,-7.14091,-34.85076,0.24,60.80,9,-0.46,0.25,0.80,24,-7,16
1692015,2145,-7.14091,-34.85076,0.24,60.80,9,-0.46,0.25,0.80,27,2,19
1692015,2145,-7.14091,-34.85076,0.24,61.10,9,-0.46,0.25,0.79,37,-4,17
1692015,2145,-7.14091,-34.85076,0.24,61.10,9,-0.46,0.25,0.80,33,-1,20
1692015,2145,-7.14091,-34.85076,0.24,61.10,9,-0.46,0.25,0.80,19,-13,25
1692015,2145,-7.14091,-34.85076,0.24,61.10,9,-0.46,0.25,0.79,16,-15,19
1692015,2146,-7.14091,-34.85076,0.24,61.10,9,-0.47,0.24,0.80,-21,-18,14
1692015,2146,-7.14091,-34.85076,0.24,61.10,9,-0.46,0.23,0.81,24,-11,28
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.47,0.24,0.80,7,-10,19
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.46,0.25,0.80,51,7,26
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.47,0.25,0.80,51,252,22
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.47,0.25,0.82,31,1,18
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.46,0.25,0.80,27,-9,19
1692015,2146,-7.14091,-34.85076,0.13,61.10,9,-0.47,0.25,0.80,38,-1,19
1692015,2147,-7.14091,-34.85076,0.13,61.10,9,-0.47,0.25,0.80,32,5,14
1692015,2147,-7.14091,-34.85076,0.13,61.10,9,-0.46,0.25,0.79,36,-253,22
1692015,2147,-7.14092,-34.85076,0.59,61.10,9,-0.46,0.25,0.79,41,11,19
1692015,2147,-7.14092,-34.85076,0.59,61.10,9,-0.47,0.25,0.80,27,-18,20
1692015,2147,-7.14092,-34.85076,0.59,61.60,9,-0.46,0.25,0.79,9,-11,15
1692015,2147,-7.14092,-34.85076,0.59,61.60,9,-0.46,0.23,0.79,22,1,20
1692015,2147,-7.14092,-34.85076,0.59,61.60,9,-0.47,0.24,0.79,18,-2,17
1692015,2147,-7.14092,-34.85076,0.59,61.60,9,-0.46,0.24,0.77,22,-5,21
1692015,2148,-7.14092,-34.85076,0.59,61.60,9,-0.46,0.24,0.80,31,-3,20
1692015,2148,-7.14092,-34.85076,0.59,61.60,9,-0.47,0.25,0.80,35,-5,20
1692015,2148,-7.14092,-34.85076,0.54,61.60,9,-0.47,0.25,0.80,34,-7,21
1692015,2148,-7.14092,-34.85076,0.54,61.60,9,-0.46,0.25,0.80,28,-4,22
1692015,2148,-7.14092,-34.85076,0.54,61.80,9,-0.47,0.25,0.80,44,2,21
1692015,2148,-7.14092,-34.85076,0.54,61.80,9,-0.47,0.25,0.80,37,1,20
1692015,2148,-7.14092,-34.85076,0.54,61.80,9,-0.47,0.25,0.80,41,5,23
1692015,2148,-7.14092,-34.85076,0.54,61.80,9,-0.46,0.25,0.80,39,1,20
1692015,2149,-7.14092,-34.85076,0.54,61.80,9,-0.47,0.25,0.80,45,6,21
1692015,2149,-7.14092,-34.85076,0.54,61.80,9,-0.47,0.25,0.79,37,3,22
1692015,2149,-7.14092,-34.85076,0.63,61.80,9,-0.46,0.25,0.79,38,4,27
1692015,2149,-7.14092,-34.85076,0.63,61.80,9,-0.46,0.25,0.80,21,-13,22
1692015,2149,-7.14092,-34.85076,0.63,62.40,9,-0.47,0.25,0.79,31,-2,27
1692015,2149,-7.14092,-34.85076,0.63,62.40,9,-0.47,0.25,0.77,27,-8,22
1692015,2149,-7.14092,-34.85076,0.63,62.40,9,-0.47,0.25,0.78,18,5,16
1692015,2149,-7.14092,-34.85076,0.63,62.40,9,-0.47,0.25,0.79,104,33,36
1692015,21410,-7.14092,-34.85076,0.63,62.40,9,-0.47,0.25,0.79,50,23,14
1692015,21410,-7.14092,-34.85076,0.63,62.40,9,-0.46,0.25,0.79,-30,-21,9
1692015,21410,-7.14092,-34.85076,0.20,62.40,9,-0.46,0.25,0.79,30,-3,15
1692015,21410,-7.14092,-34.85076,0.20,62.40,9,-0.46,0.25,0.82,4,-20,18
1692015,21410,-7.14092,-34.85076,0.20,62.60,9,-0.46,0.25,0.77,-4,-31,16
1692015,21410,-7.14092,-34.85076,0.20,62.60,9,-0.47,0.25,0.78,-117,-90,0
1692015,21410,-7.14092,-34.85076,0.20,62.60,9,-0.48,0.21,0.81,141,38,57
1692015,21410,-7.14092,-34.85076,0.20,62.60,9,-0.46,0.25,0.80,26,10,8
1692015,21411,-7.14092,-34.85076,0.20,62.60,9,-0.46,0.22,0.78,36,-24,29
1692015,21411,-7.14092,-34.85076,0.20,62.60,9,-0.47,0.25,0.79,26,-255,9
1692015,21411,-7.14092,-34.85076,0.24,62.60,9,-0.47,0.25,0.80,41,-15,28
1692015,21411,-7.14092,-34.85076,0.24,62.60,9,-0.46,0.25,0.80,24,3,19
1692015,21411,-7.14092,-34.85076,0.24,63.00,8,-0.47,0.25,0.80,24,5,8
1692015,21411,-7.14092,-34.85076,0.24,63.00,8,-0.47,0.25,0.80,27,-8,24
1692015,21411,-7.14092,-34.85076,0.24,63.00,8,-0.46,0.25,0.80,36,4,22
1692015,21411,-7.14092,-34.85076,0.24,63.00,8,-0.47,0.25,0.80,28,-6,24
1692015,21412,-7.14092,-34.85076,0.24,63.00,8,-0.46,0.25,0.79,22,-7,18
1692015,21412,-7.14092,-34.85076,0.24,63.00,8,-0.47,0.25,0.79,23,1,19
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.47,0.25,0.80,21,-12,19
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.47,0.25,0.80,22,-9,16
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.47,0.23,0.78,19,-9,20
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.47,0.25,0.79,12,-22,21
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.46,0.25,0.80,12,-13,18
1692015,21412,-7.14092,-34.85076,0.67,63.00,8,-0.48,0.25,0.79,19,-6,17
1692015,21413,-7.14092,-34.85076,0.67,63.00,8,-0.46,0.24,0.80,42,-6,25
1692015,21413,-7.14092,-34.85076,0.67,63.00,8,-0.46,0.25,0.79,7,-22,12
1692015,21413,-7.14092,-34.85076,0.43,63.00,8,-0.46,0.25,0.79,19,-18,28
1692015,21413,-7.14092,-34.85076,0.43,63.00,8,-0.46,0.25,0.81,41,2,20
1692015,21413,-7.14092,-34.85076,0.43,62.80,9,-0.46,0.25,0.80,26,-10,17
1692015,21413,-7.14092,-34.85076,0.43,62.80,9,-0.47,0.25,0.80,35,-3,22
1692015,21413,-7.14092,-34.85076,0.43,62.80,9,-0.46,0.25,0.80,21,-10,16
1692015,21413,-7.14092,-34.85076,0.43,62.80,9,-0.46,0.23,0.79,-32,-30,11
1692015,21414,-7.14092,-34.85076,0.43,62.80,9,-0.47,0.24,0.80,44,0,24
1692015,21414,-7.14092,-34.85076,0.43,62.80,9,-0.47,0.25,0.80,59,6,28
1692015,21414,-7.14092,-34.85076,0.28,62.80,9,-0.47,0.25,0.80,33,7,15
1692015,21414,-7.14092,-34.85076,0.28,62.80,9,-0.46,0.25,0.82,9,-16,18
1692015,21414,-7.14092,-34.85076,0.28,63.00,9,-0.48,0.25,0.79,35,-6,21
1692015,21414,-7.14092,-34.85076,0.28,63.00,9,-0.48,0.25,0.79,32,3,18
1692015,21414,-7.14092,-34.85076,0.28,63.00,9,-0.47,0.25,0.79,35,7,25
1692015,21414,-7.14092,-34.85076,0.28,63.00,9,-0.47,0.25,0.79,42,8,19
1692015,21415,-7.14092,-34.85076,0.28,63.00,9,-0.47,0.25,0.80,32,-6,20
1692015,21415,-7.14092,-34.85076,0.28,63.00,9,-0.47,0.25,0.79,15,-14,15
1692015,21415,-7.14093,-34.85076,0.37,63.00,9,-0.46,0.25,0.79,3,-28,16
1692015,21415,-7.14093,-34.85076,0.37,63.00,9,-0.47,0.25,0.79,44,22,15
1692015,21415,-7.14093,-34.85076,0.37,63.50,9,-0.47,0.23,0.79,49,6,24
1692015,21415,-7.14093,-34.85076,0.37,63.50,9,-0.46,0.25,0.80,28,5,14
1692015,21415,-7.14093,-34.85076,0.37,63.50,9,-0.46,0.25,0.79,37,-10,19
1692015,21415,-7.14093,-34.85076,0.37,63.50,9,-0.47,0.25,0.80,37,-11,22
1692015,21416,-7.14093,-34.85076,0.37,63.50,9,-0.47,0.25,0.79,41,1,20
1692015,21416,-7.14093,-34.85076,0.37,63.50,9,-0.46,0.25,0.79,19,-1,14
1692015,21416,-7.14093,-34.85076,0.33,63.50,9,-0.47,0.24,0.79,32,-3,20
1692015,21416,-7.14093,-34.85076,0.33,63.50,9,-0.47,0.25,0.80,24,-12,16
1692015,21416,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.25,0.80,11,-10,11
1692015,21416,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.23,0.80,40,-12,27
1692015,21416,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.25,0.80,32,4,16
1692015,21416,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.25,0.80,41,-3,15
1692015,21417,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.25,0.79,38,9,18
1692015,21417,-7.14093,-34.85076,0.33,63.80,8,-0.47,0.25,0.79,29,0,22
1692015,21417,-7.14093,-34.85076,0.11,63.80,8,-0.47,0.25,0.79,33,-4,20
1692015,21417,-7.14093,-34.85076,0.11,63.80,8,-0.47,0.25,0.79,23,-20,20
1692015,21417,-7.14093,-34.85076,0.11,64.20,8,-0.47,0.25,0.79,21,-13,17
1692015,21417,-7.14093,-34.85076,0.11,64.20,8,-0.47,0.25,0.80,24,-13,22
1692015,21417,-7.14093,-34.85076,0.11,64.20,8,-0.47,0.25,0.80,29,-8,26
1692015,21417,-7.14093,-34.85076,0.11,64.20,8,-0.47,0.25,0.79,21,-8,19
1692015,21418,-7.14093,-34.85076,0.11,64.20,8,-0.45,0.26,0.79,22,-7,20
1692015,21418,-7.14093,-34.85076,0.11,64.20,8,-0.47,0.25,0.80,35,-10,22
1692015,21418,-7.14093,-34.85076,0.41,64.20,8,-0.47,0.23,0.79,18,-2,15
1692015,21418,-7.14093,-34.85076,0.41,64.20,8,-0.47,0.25,0.79,34,3,12
1692015,21418,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.79,37,-3,20
1692015,21418,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.79,29,-5,21
1692015,21418,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.80,32,-6,19
1692015,21418,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.79,34,3,23
1692015,21419,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.79,29,-4,24
1692015,21419,-7.14093,-34.85076,0.41,64.70,8,-0.47,0.25,0.79,27,-5,24
1692015,21419,-7.14094,-34.85076,0.59,64.70,8,-0.46,0.25,0.79,27,-9,22
1692015,21419,-7.14094,-34.85076,0.59,64.70,8,-0.47,0.25,0.79,25,-4,19
1692015,21419,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.24,0.80,25,-5,14
1692015,21419,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.25,0.79,28,-5,14
1692015,21419,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.25,0.79,31,-4,21
1692015,21419,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.25,0.79,38,-2,31
1692015,21420,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.25,0.80,34,2,19
1692015,21420,-7.14094,-34.85076,0.59,65.10,8,-0.47,0.25,0.79,37,3,20
1692015,21420,-7.14094,-34.85076,0.37,65.10,8,-0.47,0.25,0.79,44,4,26
1692015,21420,-7.14094,-34.85076,0.37,65.10,8,-0.47,0.25,0.80,21,-10,24
1692015,21420,-7.14094,-34.85076,0.37,65.30,8,-0.47,0.25,0.80,27,-8,15
1692015,21420,-7.14094,-34.85076,0.37,65.30,8,-0.47,0.25,0.79,31,-8,17
1692015,21420,-7.14094,-34.85076,0.37,65.30,8,-0.47,0.25,0.79,27,-5,24
1692015,21420,-7.14094,-34.85076,0.37,65.30,8,-0.47,0.25,0.80,34,-4,19
1692015,21421,-7.14094,-34.85076,0.37,65.30,8,-0.47,0.25,0.79,29,-8,20
1692015,21421,-7.14094,-34.85076,0.37,65.30,8,-0.48,0.25,0.79,34,-2,20
1692015,21421,-7.14094,-34.85075,0.48,65.30,8,-0.48,0.23,0.79,37,-4,21
1692015,21421,-7.14094,-34.85075,0.48,65.30,8,-0.47,0.25,0.79,19,-10,24
1692015,21421,-7.14094,-34.85075,0.48,66.00,8,-0.47,0.25,0.80,31,-7,18
1692015,21421,-7.14094,-34.85075,0.48,66.00,8,-0.47,0.25,0.79,35,-4,20
1692015,21421,-7.14094,-34.85075,0.48,66.00,8,-0.47,0.25,0.80,40,251,25
1692015,21421,-7.14094,-34.85075,0.48,66.00,8,-0.46,0.25,0.80,45,3,24
1692015,21422,-7.14094,-34.85075,0.48,66.00,8,-0.47,0.25,0.79,36,5,16
1692015,21422,-7.14094,-34.85075,0.48,66.00,8,-0.47,0.25,0.79,25,-8,17
1692015,21422,-7.14094,-34.85075,0.26,66.00,8,-0.47,0.25,0.79,21,-10,22
1692015,21422,-7.14094,-34.85075,0.26,66.00,8,-0.47,0.25,0.80,35,-2,17
1692015,21422,-7.14094,-34.85075,0.26,66.30,7,-0.49,0.24,0.82,137,50,45
1692015,21422,-7.14094,-34.85075,0.26,66.30,7,-0.46,0.24,0.78,-4,-13,6
1692015,21422,-7.14094,-34.85075,0.26,66.30,7,-0.46,0.25,0.77,59,-12,37
1692015,21422,-7.14094,-34.85075,0.26,66.30,7,-0.46,0.25,0.79,-6,-5,0
1692015,21423,-7.14094,-34.85075,0.26,66.30,7,-0.47,0.25,0.79,14,-28,24
1692015,21423,-7.14094,-34.85075,0.26,66.30,7,-0.47,0.24,0.80,35,-5,23
1692015,21423,-7.14094,-34.85075,0.56,66.30,7,-0.46,0.25,0.80,37,4,21
1692015,21423,-7.14094,-34.85075,0.56,66.30,7,-0.47,0.25,0.80,27,-6,23
1692015,21423,-7.14094,-34.85075,0.56,67.10,9,-0.47,0.25,0.79,29,6,26
1692015,21423,-7.14094,-34.85075,0.56,67.10,9,-0.48,0.25,0.80,28,6,13
1692015,21423,-7.14094,-34.85075,0.56,67.10,9,-0.47,0.25,0.79,22,-16,25
